artistName	trackName	y	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms	year	popularity	explicit
James Taylor	Everyday	1.0	0.755	0.335	4	-16.312	1	0.0316	0.491	0.000271	0.0685	0.481	102.583	193960	1985	36	0
James Taylor	Her Town Too (with J.D. Souther)	1.0	0.706	0.403	2	-15.017	1	0.0277	0.18	0.0	0.0975	0.56	97.381	274440	1981	50	0
James Taylor	Little More Time with You	1.0	0.72	0.461	9	-9.521	0	0.0436	0.208	8.08e-05	0.213	0.294	124.891	230933	1997	42	0
James Taylor	Long Ago and Far Away	1.0	0.66	0.181	11	-19.592	1	0.0296	0.731	0.0235	0.106	0.39	102.654	140973	1971	42	0
James Taylor	Mexico	1.0	0.78	0.533	11	-12.035	1	0.0291	0.326	2.15e-05	0.0944	0.778	116.153	178693	1975	60	0
James Taylor	Millworker	1.0	0.433	0.0843	7	-20.377	1	0.0338	0.513	5.75e-05	0.143	0.275	141.463	231733	1979	38	0
James Taylor	Only One	1.0	0.663	0.371	5	-14.635	1	0.0322	0.14	0.0	0.0613	0.541	109.462	258267	1985	43	0
James Taylor	Sweet Baby James - 2019 Remaster	1.0	0.539	0.114	2	-20.575	1	0.0346	0.882	0.00902	0.106	0.608	141.378	173733	1970	59	0
Janet Jackson	Someone To Call My Lover - Single Edit	1.0	0.725	0.915	2	-4.673	1	0.032	0.125	0.0062	0.191	0.879	127.91	257627	2001	32	0
Jason Nelson	Forever	1.0	0.488	0.755	1	-5.873	0	0.0838	0.226	0.0	0.496	0.391	126.937	515893	2018	47	0
Jay Rock	King's Dead (with Kendrick Lamar, Future & James Blake)	1.0	0.645	0.705	1	-5.008	1	0.299	0.000813	0.0	0.128	0.376	137.133	229670	2018	72	1
Jedi Mind Tricks	Heavenly Divine	1.0	0.828	0.726	1	-3.229	1	0.148	0.0574	1.45e-05	0.343	0.626	92.025	274267	2004	42	1
Jedi Mind Tricks	Heavenly Divine (Clean)	1.0	0.829	0.483	1	-10.358	1	0.222	0.036	0.000235	0.392	0.504	91.642	273607	2010	8	0
Jedi Mind Tricks	Retaliation	1.0	0.608	0.838	7	-4.87	0	0.2	0.0149	7.25e-06	0.181	0.584	88.57	224733	2004	39	1
Jeff Lorber Fusion	Black Ice	1.0	0.695	0.601	11	-11.131	0	0.0375	0.64	0.825	0.14	0.766	125.025	256133	2010	18	0
Jerry Garcia Acoustic Band	Oh, The Wind And Rain - Live	1.0	0.484	0.484	9	-12.933	1	0.0348	0.604	0.000299	0.677	0.895	77.441	278707	2010	20	0
Jerry Garcia Band	Gomorrah	1.0	0.691	0.153	0	-19.848	1	0.0342	0.379	0.0275	0.907	0.476	75.516	398787	2014	26	0
Jess Glynne	Ain't Got Far to Go	1.0	0.491	0.841	5	-4.696	0	0.0761	0.0033	0.0	0.547	0.615	143.974	203499	2015	45	0
Jesse McCartney	Beautiful Soul	1.0	0.66	0.666	9	-4.342	1	0.0472	0.0759	0.0	0.0268	0.933	89.975	214227	2004	74	0
Jesse McCartney	Leavin'	1.0	0.687	0.71	9	-5.84	1	0.0522	0.0283	3.71e-06	0.0689	0.886	79.235	216880	2008	65	0
Jesse McCartney	Yours	1.0	0.789	0.68	11	-6.525	0	0.137	0.234	0.0	0.122	0.855	81.201	146867	2020	58	0
Jessica Reedy	Something Out Of Nothing	1.0	0.444	0.498	1	-6.727	1	0.0408	0.51	0.0	0.188	0.229	68.322	218840	2011	40	0
Jezz Gasoline	Oh Boy	1.0	0.836	0.598	9	-8.438	1	0.456	0.0527	0.0	0.0932	0.769	144.967	187128	2020	33	1
Jhené Aiko	Promises	1.0	0.494	0.471	6	-11.238	0	0.0699	0.671	4.19e-05	0.0699	0.219	80.367	297493	2014	64	0
Jill Scott	The Way	1.0	0.717	0.402	1	-9.712	1	0.0316	0.0187	0.0113	0.0994	0.453	140.418	255733	2000	54	0
Jimi Hendrix	Angel	1.0	0.39	0.691	8	-9.278	1	0.0619	0.186	0.0161	0.173	0.348	133.958	262880	1997	45	0
Jimi Hendrix	Come On (Let the Good Times Roll)	1.0	0.41	0.821	11	-8.557	0	0.194	0.202	0.0367	0.43	0.833	148.665	249373	1968	49	0
Jimi Hendrix	Somewhere	1.0	0.371	0.695	2	-7.428	1	0.0851	0.0131	0.00275	0.301	0.577	146.69	245760	2013	48	0
Jimi Hendrix	The Wind Cries Mary	1.0	0.499	0.495	5	-10.508	1	0.0501	0.348	0.0286	0.2	0.339	80.086	200733	1967	64	0
Jimmy Buffett	Cheeseburger In Paradise	1.0	0.698	0.689	2	-12.529	1	0.0577	0.167	0.000119	0.0692	0.972	139.997	176093	1978	59	0
Jo Dee Messina	Heads Carolina, Tails California	1.0	0.607	0.815	4	-6.619	1	0.039	0.0471	2.81e-05	0.111	0.57	136.949	209760	1996	60	0
Jodeci	Come and Talk to Me - Remix	1.0	0.72	0.657	11	-6.823	0	0.295	0.0262	2.33e-06	0.209	0.657	172.168	295387	2005	60	0
Joe Pace	Joy to the World - Medley	1.0	0.609	0.897	1	-6.882	1	0.058	0.0897	0.0	0.208	0.644	101.03	273000	2003	9	0
Johann Sebastian Bach	Bach, J.S.: Cello Suite No. 1 in G Major, BWV 1007: I. Prelude	1.0	0.161	0.0738	7	-22.821	1	0.0565	0.975	0.914	0.108	0.385	79.522	154013	1994	49	0
Johann Sebastian Bach	The Well-Tempered Clavier: Book 1, BWV 846-869: 1. Prelude in C Major, BWV 846	1.0	0.221	0.126	0	-25.427	1	0.0447	0.989	0.897	0.102	0.216	133.63	139307	2019	67	0
Johannes Brahms	16 Waltzes, Op. 39: No. 15 In A Flat Major	1.0	0.387	0.00906	8	-34.559	1	0.0455	0.996	0.889	0.0985	0.133	67.855	94333	1994	44	0
John Lennon	Imagine - Ultimate Mix	1.0	0.59	0.305	0	-11.271	1	0.0259	0.922	0.0174	0.104	0.147	75.698	182467	2020	23	0
John Mayer	Daughters	1.0	0.674	0.413	2	-7.816	1	0.0274	0.837	1.91e-05	0.098	0.503	124.895	237907	2003	68	0
John Mayer	I Don't Trust Myself (With Loving You)	1.0	0.842	0.384	9	-11.384	0	0.0354	0.638	0.000505	0.0998	0.604	84.026	292013	2006	59	0
John Mellencamp	Small Town	1.0	0.659	0.919	11	-2.658	1	0.0333	0.155	0.0054	0.312	0.631	123.135	221627	1985	66	0
John P. Kee	I Made It Out (Radio Edit)	1.0	0.495	0.979	1	-4.515	1	0.274	0.0318	0.0	0.336	0.478	174.139	298813	2019	40	0
Jonas Blue	Polaroid - Acoustic	1.0	0.617	0.34	7	-7.825	0	0.029	0.775	0.0	0.11	0.517	101.58	217587	2018	57	0
Jonathan McReynolds	Cycles (feat. DOE)	1.0	0.342	0.331	1	-10.424	1	0.0347	0.27	0.0	0.713	0.338	142.91	376048	2018	51	0
Jonathan McReynolds	Not Lucky, I'm Loved	1.0	0.556	0.843	1	-7.324	1	0.0555	0.0146	1.53e-05	0.784	0.403	112.935	408814	2018	49	0
Jonathan Nelson	Right Now Praise	1.0	0.3	0.657	11	-6.173	1	0.05	0.75	0.0	0.306	0.41	114.922	303907	2008	21	0
Josh Turner	Good Woman Bad	1.0	0.519	0.878	5	-6.251	0	0.0347	0.0189	0.00221	0.118	0.964	160.372	180827	2003	24	0
Josh Turner	She'll Go On You	1.0	0.461	0.473	5	-6.907	1	0.0295	0.496	0.0	0.117	0.338	138.103	243040	2011	32	0
Josh Turner	Swing Low, Sweet Chariot	1.0	0.618	0.789	5	-6.284	1	0.0278	0.0208	0.000328	0.0989	0.637	99.978	231467	2018	43	0
Josh Turner	The Difference Between A Woman And A Man	1.0	0.45	0.446	4	-9.599	1	0.0314	0.198	0.0101	0.0834	0.185	143.019	223040	2003	33	0
Josh Turner	You Don't Mess Around With Jim	1.0	0.702	0.693	7	-6.341	0	0.0574	0.212	4.68e-06	0.0611	0.826	160.127	198000	2003	35	0
Joshua Redman	Jazz Crimes	1.0	0.774	0.564	8	-11.872	0	0.0541	0.244	0.826	0.046	0.784	115.32	403640	2002	36	0
Joshua Redman	Molten Soul	1.0	0.624	0.472	5	-11.448	0	0.0559	0.271	0.786	0.11	0.555	84.974	488160	2002	22	0
Joshua Redman	Oumou	1.0	0.635	0.284	6	-13.985	1	0.107	0.83	0.391	0.0831	0.184	81.685	220133	2002	17	0
Joshua Redman	Still Pushin' That Rock	1.0	0.46	0.554	5	-11.109	0	0.0526	0.371	0.523	0.0822	0.556	143.506	506573	2002	18	0
Joshua Redman	The Long Way Home	1.0	0.528	0.371	7	-11.533	1	0.0396	0.664	0.516	0.0754	0.334	158.772	343693	2002	19	0
Joshua's Troop	I Love You Lord	1.0	0.489	0.443	7	-9.361	1	0.0292	0.0203	0.0	0.749	0.146	89.939	334707	2007	6	0
Joshua's Troop	I Will Bless You	1.0	0.335	0.267	0	-9.594	1	0.0391	0.747	0.0	0.299	0.34	85.181	212799	2010	7	0
Joshua's Troop	You're Worthy	1.0	0.34	0.405	0	-8.958	1	0.0288	0.244	0.0	0.492	0.154	103.86	266427	2004	12	0
José Feliciano	Golden Lady	1.0	0.654	0.76	5	-6.842	0	0.0838	0.752	0.0	0.476	0.784	102.639	262907	1974	39	0
Juice WRLD	Come & Go (with Marshmello)	1.0	0.625	0.814	0	-5.181	1	0.0657	0.0172	0.0	0.158	0.535	144.991	205485	2020	89	1
Julian Marley	Violence In The Streets	1.0	0.742	0.874	9	-2.63	0	0.286	0.069	0.0	0.29	0.666	72.952	300173	2009	35	0
Julie Fowlis	"Into The Open Air - From ""Brave""/Soundtrack"	1.0	0.496	0.39	2	-11.315	1	0.0295	0.71	0.0	0.1	0.301	139.073	161933	2012	61	0
Junior M.A.F.I.A.	Get Money	1.0	0.727	0.83	2	-5.835	1	0.286	0.478	0.0	0.251	0.894	91.174	274938	1995	62	1
Justin Bieber	Boyfriend	1.0	0.717	0.55	10	-6.019	0	0.0521	0.0358	0.00196	0.126	0.332	96.976	171333	2012	72	0
Justin Moore	Back That Thing Up	1.0	0.679	0.896	1	-4.312	1	0.0445	0.0474	3.26e-06	0.104	0.764	108.032	155627	2009	39	0
Justin Timberlake	My Love (feat. T.I.)	1.0	0.771	0.68	11	-5.881	0	0.224	0.277	1.18e-05	0.682	0.808	119.952	276160	2006	72	0
KYLE	Playinwitme (feat. Kehlani)	1.0	0.689	0.584	1	-5.768	0	0.119	0.339	0.0	0.297	0.676	156.572	191680	2018	71	0
KZ	Nobody	1.0	0.788	0.536	6	-6.543	0	0.0614	0.735	0.0	0.0526	0.653	80.03	176509	2017	33	0
Kamasi Washington	Cherokee	1.0	0.644	0.594	5	-9.965	1	0.117	0.751	0.224	0.107	0.632	90.564	494467	2015	46	0
Kanye West	Can't Tell Me Nothing	1.0	0.596	0.62	5	-6.133	0	0.039	0.0122	0.0	0.82	0.102	80.029	271600	2007	73	1
Kate Rusby	Blooming Heather	1.0	0.25	0.115	0	-13.651	1	0.0346	0.943	0.000242	0.105	0.115	119.605	287053	2010	43	0
Katy Perry	Champagne Problems	1.0	0.711	0.674	10	-6.114	1	0.106	0.0185	0.0	0.184	0.774	108.883	196218	2020	61	0
Katy Perry	Cry About It Later	1.0	0.692	0.67	2	-5.829	0	0.0871	0.0796	1.65e-05	0.248	0.445	126.004	189773	2020	67	0
Katy Perry	Not the End of the World	1.0	0.508	0.738	2	-5.126	0	0.0579	0.119	0.0	0.0558	0.523	158.131	178642	2020	43	0
Katy Perry	Peacock	1.0	0.825	0.759	0	-3.121	1	0.0427	0.0563	0.0	0.202	0.942	139.975	231920	2012	55	1
Katy Perry	Thinking Of You	1.0	0.431	0.803	4	-4.459	1	0.0364	0.00167	0.0	0.331	0.309	147.048	246410	2008	51	0
Katy Perry	Tucked	1.0	0.775	0.68	7	-5.155	1	0.038	0.00544	0.0	0.047	0.929	123.005	187436	2020	62	0
Kendrick Lamar	Poetic Justice	1.0	0.779	0.572	6	-9.985	0	0.378	0.157	0.0	0.246	0.647	135.956	300160	2012	70	1
Kendrick Lamar	m.A.A.d city	1.0	0.487	0.729	2	-6.815	1	0.271	0.0538	4.07e-06	0.44	0.217	91.048	350120	2012	68	1
Kenny Chesney	Setting the World On Fire (with P!nk)	1.0	0.61	0.822	0	-4.422	1	0.0355	0.0171	1.88e-06	0.093	0.437	93.993	217467	2017	61	0
Kesha	Raising Hell (feat. Big Freedia)	1.0	0.676	0.869	1	-4.689	0	0.132	0.00134	6.77e-05	0.0692	0.271	114.991	169681	2019	62	1
Kiing Shooter	Same Niggaz	1.0	0.838	0.364	1	-7.974	1	0.398	0.0475	1.33e-06	0.103	0.284	164.985	139940	2018	40	1
Kiing Shooter	They Say	1.0	0.763	0.65	1	-6.717	1	0.433	0.0747	0.0	0.117	0.309	166.953	127530	2018	33	1
King Von	3 A.M.	1.0	0.885	0.485	1	-7.891	1	0.474	0.0401	0.0	0.103	0.073	139.989	126883	2020	66	1
King Von	Down Me	1.0	0.775	0.657	4	-7.641	0	0.659	0.0473	0.0	0.0915	0.439	180.035	122667	2020	65	1
King Von	How it Go	1.0	0.799	0.508	1	-6.964	1	0.0652	0.035	0.0	0.138	0.213	127.931	232613	2020	65	1
King Von	No Flaws	1.0	0.946	0.575	11	-9.007	0	0.0928	0.193	0.0	0.0841	0.725	100.025	188400	2019	61	1
King Von	Went Silly	1.0	0.804	0.708	10	-7.083	0	0.343	0.000514	1.13e-05	0.0834	0.299	156.015	163838	2019	62	1
King Von	Why He Told	1.0	0.831	0.683	10	-7.696	0	0.251	0.0619	0.0	0.0767	0.317	145.963	188160	2020	66	1
Kirk Franklin	Go Tell It On The Mountain	1.0	0.372	0.729	3	-5.861	1	0.127	0.25	0.0	0.0776	0.301	132.186	353893	1996	39	0
Kirk Franklin	He Reigns / Awesome God	1.0	0.772	0.879	2	-5.601	1	0.188	0.0789	0.0	0.657	0.602	105.004	266400	2011	46	0
Kirk Franklin	I Smile	1.0	0.745	0.753	1	-2.408	1	0.164	0.223	0.0	0.705	0.589	144.057	307973	2011	58	0
Kirk Franklin	Imagine Me	1.0	0.632	0.717	0	-8.307	1	0.039	0.138	0.00149	0.0685	0.77	153.942	318840	2005	53	0
Kirk Franklin	Miracles	1.0	0.583	0.548	1	-7.893	1	0.138	0.217	0.0	0.582	0.432	120.003	351773	2016	37	0
Kirk Franklin	Now Behold the Lamb	1.0	0.287	0.544	5	-6.775	1	0.0405	0.446	0.0	0.127	0.294	164.181	418707	1996	53	0
Kirk Franklin	Silent Night	1.0	0.618	0.724	5	-8.808	1	0.0487	0.181	0.0	0.0537	0.714	78.212	228960	1996	44	0
Kirk Franklin	Silver And Gold - Remix	1.0	0.743	0.341	10	-12.938	0	0.0529	0.157	0.0	0.107	0.271	112.049	226800	1996	43	0
Kirk Franklin	Smile Again	1.0	0.478	0.86	2	-6.489	1	0.112	0.264	0.0	0.879	0.677	120.61	412093	1998	27	0
Kirk Franklin	Something About the Name Jesus	1.0	0.53	0.541	5	-9.475	1	0.273	0.318	0.0	0.528	0.532	100.616	368440	1998	54	0
Koffee	Toast	1.0	0.906	0.638	10	-7.917	0	0.256	0.0342	1.7e-05	0.0725	0.789	99.959	191502	2019	71	0
Kojo Funds	I Like (feat. WizKid)	1.0	0.496	0.833	5	-3.398	1	0.287	0.268	0.0	0.0858	0.63	134.944	192785	2019	63	0
Konshens	Bruk Off Yuh Back	1.0	0.816	0.875	7	-2.499	1	0.184	0.187	0.0	0.0346	0.952	100.967	173465	2016	62	0
Kool & The Gang	Celebration	1.0	0.885	0.664	1	-11.795	1	0.0524	0.145	0.0483	0.0767	0.906	121.632	298867	1980	68	0
Kool & The Gang	Cherish	1.0	0.639	0.596	10	-8.145	0	0.0225	0.331	0.0	0.296	0.427	95.186	238933	1999	65	0
Kool & The Gang	Fresh	1.0	0.838	0.381	11	-16.867	0	0.0351	0.00912	0.0988	0.0364	0.95	117.708	266560	1984	63	0
Kool & The Gang	Hollywood Swinging	1.0	0.623	0.824	6	-8.971	0	0.0479	0.0195	0.13	0.0491	0.574	111.356	279933	1973	57	0
Kool & The Gang	Joanna	1.0	0.857	0.602	10	-8.311	1	0.029	0.489	0.0244	0.317	0.957	105.157	239627	1999	49	0
Kool & The Gang	Jungle Jazz	1.0	0.77	0.947	5	-6.651	1	0.145	0.129	0.445	0.343	0.649	106.688	289827	1975	46	0
Kool & The Gang	Ladies Night - Single Version	1.0	0.673	0.582	11	-12.757	1	0.172	0.263	2.17e-05	0.0687	0.921	111.72	209800	1994	50	0
Kool & The Gang	Straight Ahead	1.0	0.714	0.509	6	-14.596	1	0.0352	0.0717	0.227	0.304	0.908	119.949	210507	1983	44	0
Kool & The Gang	Summer Madness	1.0	0.298	0.327	6	-16.515	0	0.031	0.00834	0.86	0.0724	0.454	175.898	257867	1974	56	0
Kool & The Gang	Take My Heart (You Can Have It If You Want It)	1.0	0.927	0.379	11	-15.887	1	0.136	0.216	8.3e-06	0.0432	0.947	111.733	246427	1981	50	0
Kool & The Gang	Too Hot	1.0	0.719	0.515	7	-11.168	0	0.113	0.362	1.95e-06	0.11	0.697	104.935	226827	1999	53	0
Kool & The Gang	You Don't Have To Change	1.0	0.491	0.338	2	-16.102	1	0.0519	0.571	0.0599	0.248	0.167	79.582	162640	1974	46	0
Kopecky	Quarterback	1.0	0.505	0.749	9	-5.934	1	0.0504	0.00834	1.36e-06	0.072	0.804	159.935	171987	2015	25	0
Koryn Hawthorne	Won't He Do It (feat. Roshon Fegan) (feat. Roshon Fegan)	1.0	0.643	0.643	5	-4.754	1	0.0595	0.111	0.0	0.116	0.81	139.887	209653	2017	45	0
Krimelife Ca$$	Forrest Gump (feat. ABG Neal)	1.0	0.882	0.363	6	-9.834	0	0.646	0.0102	0.0	0.114	0.49	140.142	92640	2019	56	1
L.T.D.	Holding On (When Love Is Gone)	1.0	0.801	0.636	4	-9.064	1	0.0357	0.258	1.76e-05	0.17	0.965	119.899	238693	1978	47	0
LL Cool J	Around The Way Girl	1.0	0.62	0.445	1	-17.154	0	0.382	0.00273	0.0145	0.333	0.587	202.134	248493	1990	56	0
LMFAO	Party Rock Anthem	1.0	0.75	0.727	5	-4.21	0	0.142	0.0189	0.0	0.266	0.359	129.993	262173	2011	68	0
Lady Gaga	You And I	1.0	0.518	0.709	2	-5.234	1	0.0476	0.075	0.0	0.0935	0.514	127.083	307347	2011	59	0
Lana Del Rey	Black Beauty	1.0	0.32	0.529	5	-7.595	1	0.0436	0.27	0.0136	0.0942	0.103	119.898	314533	2014	60	0
Lana Del Rey	Money Power Glory	1.0	0.349	0.525	8	-6.829	0	0.0451	0.583	0.0	0.35	0.288	136.762	270680	2014	64	0
Lana Del Rey	Music To Watch Boys To	1.0	0.4	0.494	1	-8.04	0	0.0367	0.713	0.000334	0.238	0.134	132.016	290626	2015	63	0
Lana Del Rey	Pretty When You Cry	1.0	0.509	0.547	10	-6.548	0	0.0417	0.399	0.0	0.215	0.197	109.436	234147	2014	63	1
Lana Del Rey	Religion	1.0	0.416	0.459	9	-9.977	0	0.0366	0.813	0.0428	0.102	0.175	135.689	323280	2015	57	0
Lana Del Rey	Sad Girl	1.0	0.345	0.587	5	-8.346	1	0.0364	0.539	0.0731	0.119	0.258	119.479	317760	2014	63	0
Lana Del Rey	Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix	1.0	0.572	0.81	1	-5.791	0	0.0558	0.0157	6.53e-06	0.13	0.11	126.052	214912	2013	74	0
Lana Del Rey	White Mustang	1.0	0.658	0.46	6	-8.646	0	0.0444	0.456	0.00111	0.0963	0.223	114.801	164710	2017	65	0
Led Zeppelin	Fool in the Rain - 1990 Remaster	1.0	0.539	0.866	0	-8.404	1	0.0483	0.0866	0.00414	0.0953	0.761	130.345	372893	1979	64	0
Led Zeppelin	Ten Years Gone - 1990 Remaster	1.0	0.544	0.4	2	-12.504	1	0.0439	0.526	0.0378	0.0716	0.264	76.982	391400	1975	59	0
Ledisi	I Blame You	1.0	0.7	0.638	1	-5.98	1	0.0634	0.141	0.0	0.0691	0.593	95.949	254507	2014	44	0
Lenny Williams	'Cause I Love You	1.0	0.519	0.358	10	-10.434	0	0.0582	0.578	0.0	0.161	0.369	129.629	429120	1978	54	0
Leo Sayer	More Than I Can Say	1.0	0.728	0.511	10	-11.178	1	0.0233	0.198	0.00052	0.322	0.714	96.406	220533	1980	43	0
Lettuce	Everybody Wants to Rule the World	1.0	0.457	0.74	11	-6.844	0	0.0662	0.3	0.247	0.124	0.387	179.832	291981	2019	45	0
Lil Baby	My Dawg	1.0	0.943	0.544	10	-6.292	0	0.0642	0.0336	0.0	0.0954	0.515	133.012	215423	2017	62	1
Lil Nas X	Panini	1.0	0.717	0.598	5	-5.613	0	0.0809	0.22	0.0	0.122	0.496	153.905	151040	2019	77	0
Lil Scrappy	Money in the Bank (feat. Young Buck) - Remix	1.0	0.88	0.693	1	-5.201	1	0.332	0.0599	0.0	0.248	0.767	75.603	233707	2006	52	1
Lil Uzi Vert	The Way Life Goes (feat. Oh Wonder)	1.0	0.703	0.757	1	-3.612	1	0.05	0.617	0.0	0.106	0.696	82.008	221747	2017	79	1
Lil Wayne	6 Foot 7 Foot	1.0	0.365	0.751	2	-5.429	1	0.304	0.000707	0.0	0.318	0.604	79.119	248587	2011	71	1
Lil Wayne	A Milli	1.0	0.674	0.695	6	-8.636	0	0.278	0.0387	0.00202	0.194	0.773	151.486	221840	2008	71	1
Lil Wayne	Blunt Blowin	1.0	0.721	0.738	2	-5.682	1	0.0649	0.00222	0.0	0.224	0.375	135.988	312960	2011	62	1
Lil Wayne	Comfortable	1.0	0.596	0.83	6	-7.739	0	0.0863	0.0169	2.57e-05	0.585	0.682	94.199	265240	2008	51	1
Lil Wayne	Dr. Carter	1.0	0.532	0.509	7	-11.937	1	0.397	0.0606	0.0	0.261	0.279	132.065	264493	2008	46	1
Lil Wayne	Got Money	1.0	0.694	0.661	7	-4.847	1	0.118	0.00188	0.0	0.676	0.702	82.48	244627	2008	60	1
Lil Wayne	Phone Home	1.0	0.584	0.627	0	-6.681	0	0.165	0.0683	0.0	0.143	0.302	148.033	191667	2008	47	1
Lil Wayne	Shoot Me Down	1.0	0.787	0.479	1	-8.247	0	0.128	0.187	0.000745	0.111	0.714	149.995	269533	2008	49	1
Lil Wayne	Tie My Hands	1.0	0.812	0.448	11	-7.438	0	0.189	0.355	1.98e-05	0.112	0.212	89.966	319400	2008	49	1
Lil Wyte	Oxy Cotton	1.0	0.816	0.578	9	-6.912	1	0.233	0.0228	0.0	0.114	0.265	148.077	193920	2003	61	1
Lil' Troy	Wanna Be A Baller - Edit	1.0	0.922	0.54	1	-8.66	1	0.32	0.0897	0.0	0.127	0.674	92.05	219800	1998	41	0
Little Walter	Blues With A Feeling	1.0	0.427	0.518	2	-10.283	1	0.0389	0.839	0.00194	0.271	0.647	78.425	187773	1993	27	0
Living Legends	Night Prowler (feat. Slug)	1.0	0.826	0.655	0	-6.28	1	0.289	0.0177	0.0	0.0826	0.767	166.036	241400	2001	42	1
Loggins & Messina	Danny's Song	1.0	0.505	0.258	11	-12.193	0	0.0297	0.805	0.0	0.12	0.641	141.003	254305	1971	66	0
Loote	Your Side Of The Bed	1.0	0.781	0.742	8	-4.978	1	0.0296	0.0649	0.0	0.293	0.91	109.915	197147	2018	63	1
Lorde	Royals	1.0	0.674	0.428	7	-9.504	1	0.122	0.121	0.0	0.132	0.337	84.878	190185	2013	77	0
Louisiana Red	Sweetblood Call	1.0	0.543	0.16	6	-14.04	1	0.0837	0.896	0.0	0.0639	0.546	69.49	179400	2011	10	0
Ludacris	One More Drink	1.0	0.511	0.752	10	-4.609	1	0.281	0.051	0.0	0.29	0.602	96.791	220827	2008	45	1
Ludacris	Pimpin' All Over The World	1.0	0.495	0.883	11	-4.087	1	0.299	0.287	0.0	0.138	0.782	92.136	329627	2004	56	1
Ludacris	Rollout (My Business)	1.0	0.921	0.668	7	-8.73	1	0.235	0.0949	0.0	0.592	0.892	131.059	296587	2001	61	1
Luis Enrique	Desesperado	1.0	0.473	0.729	1	-8.699	1	0.0448	0.359	3.47e-06	0.0549	0.944	180.747	230156	1988	51	0
Luke Bryan	One Margarita	1.0	0.641	0.842	9	-4.872	1	0.0464	0.0969	0.0	0.169	0.738	89.997	193427	2020	71	0
Luke Combs	Beautiful Crazy	1.0	0.551	0.402	11	-7.431	1	0.0262	0.676	0.0	0.0928	0.382	103.313	193200	2018	81	0
Luther Vandross	A House Is Not A Home	1.0	0.374	0.236	5	-15.565	1	0.0317	0.665	0.000177	0.247	0.0772	105.898	427693	1981	52	0
Luther Vandross	Here and Now	1.0	0.571	0.285	7	-14.453	1	0.027	0.528	0.0	0.0853	0.244	74.967	323000	1989	56	0
Lynyrd Skynyrd	Free Bird	1.0	0.249	0.834	0	-8.21	1	0.0577	0.0738	9.48e-05	0.0924	0.338	118.223	547107	1973	71	0
Léo Delibes	Sylvia: Pizzicato	1.0	0.342	0.0192	3	-39.219	1	0.0533	0.875	0.0787	0.0615	0.189	159.236	105000	1990	40	0
M.O.P.	Ante Up (Robbin Hoodz Theory)	1.0	0.699	0.793	1	-4.856	1	0.268	0.00514	2.75e-06	0.7	0.929	94.138	248693	2000	60	1
MAX	Lights Down Low	1.0	0.623	0.493	5	-7.727	0	0.0338	0.0632	0.0	0.104	0.594	81.019	223847	2016	67	0
MBNel	Born to Win	1.0	0.795	0.547	10	-10.078	0	0.208	0.119	0.0	0.0591	0.461	96.092	100625	2019	42	1
MBNel	Dividends	1.0	0.518	0.863	0	-5.534	1	0.659	0.368	0.0	0.124	0.486	90.426	170736	2020	39	1
MBNel	Humble	1.0	0.617	0.806	8	-6.067	1	0.156	0.286	0.0	0.186	0.499	85.052	169412	2020	38	1
MKTO	Hands off My Heart / Places You Go	1.0	0.722	0.712	6	-6.099	0	0.0323	0.0802	0.0	0.11	0.591	114.997	359098	2016	52	0
MKTO	How Can I Forget	1.0	0.796	0.53	8	-5.967	1	0.0558	0.69	0.0	0.0646	0.754	105.031	177141	2018	67	0
Machine Gun Kelly	Wild Boy	1.0	0.801	0.682	10	-4.676	0	0.0498	0.0292	0.0	0.226	0.484	140.061	231373	2012	61	1
Macklemore	Thrift Shop (feat. Wanz)	1.0	0.781	0.526	6	-6.985	0	0.293	0.0619	0.0	0.0457	0.662	94.992	235613	2012	71	1
Maggie Rogers	Love You For A Long Time	1.0	0.707	0.67	9	-6.137	1	0.0323	0.164	0.00283	0.109	0.822	112.993	223120	2019	74	0
Mali Music	Yahweh	1.0	0.252	0.747	10	-5.633	1	0.321	0.331	0.0	0.75	0.242	166.294	288707	2009	37	0
Mannie Fresh	Real Big	1.0	0.724	0.86	7	-3.544	1	0.0872	0.0139	0.0	0.254	0.553	96.956	228827	2004	49	1
Manny Norté	4AM	1.0	0.735	0.801	11	-6.742	0	0.0636	0.00772	5.6e-05	0.258	0.867	104.998	225147	2020	63	1
Maranda Curtis	This Is The Day - Live	1.0	0.489	0.886	1	-5.237	1	0.157	0.112	0.0	0.916	0.319	119.711	390933	2018	28	0
Mario	How Do I Breathe	1.0	0.684	0.455	5	-8.216	1	0.0307	0.215	1.08e-06	0.263	0.487	97.956	216893	2007	70	0
Mario Biondi	Lowdown (feat. Incognito & Chaka Khan)	1.0	0.751	0.842	11	-5.976	0	0.134	0.0896	0.00165	0.0925	0.85	116.985	265560	2013	43	0
Maroon 5	Sunday Morning	1.0	0.443	0.772	0	-5.066	1	0.067	0.0851	0.0	0.0566	0.794	87.825	243080	2020	15	0
Marshmello	Alone	1.0	0.631	0.953	2	-3.739	1	0.0343	0.0241	0.0155	0.108	0.422	141.99	273803	2016	76	0
Marshmello	Bayen Habeit	1.0	0.791	0.761	5	-5.76	0	0.0392	0.231	0.000626	0.367	0.797	111.663	139294	2018	47	0
